,Time_OD,Temp. [°C]_OD,Cycle Nr.,Well,OD,Row,Col,Strain,Color,Time_Green,Temp. [°C]_Green,Green,Time,Temp. [°C],Red
0,0.0,30.0,1.0,A1,0.109999999404,A,1,G,#4daf4a,0.0,30.1,28506.0,0.0,30.1,25396.0
1,0.232444444444,30.3,2.0,A1,0.109899997711,A,1,G,#4daf4a,0.232444444444,30.2,27507.0,0.232444444444,30.2,24806.0
2,0.465694444444,30.1,3.0,A1,0.110500000417,A,1,G,#4daf4a,0.465666666667,30.0,27324.0,0.465694444444,30.2,24549.0
3,0.698111111111,30.1,4.0,A1,0.110500000417,A,1,G,#4daf4a,0.698111111111,30.3,27104.0,0.698111111111,30.1,24012.0
4,0.930555555556,30.0,5.0,A1,0.111599996686,A,1,G,#4daf4a,0.930555555556,30.1,27128.0,0.930555555556,30.1,23763.0
5,1.16297222222,30.2,6.0,A1,0.112400002778,A,1,G,#4daf4a,1.16297222222,30.3,27314.0,1.16297222222,30.2,23866.0
6,1.39541666667,30.2,7.0,A1,0.114299997687,A,1,G,#4daf4a,1.39541666667,30.2,27564.0,1.39541666667,30.2,23685.0
7,1.62783333333,30.2,8.0,A1,0.11630000174,A,1,G,#4daf4a,1.62783333333,30.2,27743.0,1.62783333333,30.1,23536.0
8,1.86027777778,30.1,9.0,A1,0.119999997318,A,1,G,#4daf4a,1.86027777778,30.1,27997.0,1.86027777778,30.1,23393.0
9,2.09272222222,29.9,10.0,A1,0.12309999764,A,1,G,#4daf4a,2.09272222222,30.1,28156.0,2.09272222222,30.0,23414.0
10,2.32513888889,29.9,11.0,A1,0.126800000668,A,1,G,#4daf4a,2.32513888889,30.1,28243.0,2.32513888889,30.2,23250.0
11,2.55758333333,29.9,12.0,A1,0.131999999285,A,1,G,#4daf4a,2.55758333333,30.1,28445.0,2.55758333333,30.2,23241.0
12,2.79,29.9,13.0,A1,0.137700006366,A,1,G,#4daf4a,2.79,30.1,28810.0,2.79,30.1,23070.0
13,3.02244444444,30.0,14.0,A1,0.146300002933,A,1,G,#4daf4a,3.02244444444,30.2,29036.0,3.02244444444,30.1,23051.0
14,3.25486111111,30.2,15.0,A1,0.154499992728,A,1,G,#4daf4a,3.25486111111,30.0,29593.0,3.25486111111,30.3,22994.0
15,3.48730555556,30.1,16.0,A1,0.165000006557,A,1,G,#4daf4a,3.48730555556,30.3,29668.0,3.48730555556,30.1,23176.0
16,3.71972222222,30.3,17.0,A1,0.175099998713,A,1,G,#4daf4a,3.71972222222,30.3,30083.0,3.71972222222,30.0,23099.0
17,3.95216666667,30.0,18.0,A1,0.189899995923,A,1,G,#4daf4a,3.95216666667,30.2,30757.0,3.95216666667,29.9,23106.0
18,4.18461111111,30.2,19.0,A1,0.203700006008,A,1,G,#4daf4a,4.18461111111,30.3,31499.0,4.18461111111,30.1,23112.0
19,4.41713888889,29.9,20.0,A1,0.215399995446,A,1,G,#4daf4a,4.41702777778,30.1,32596.0,4.41702777778,30.3,22949.0
20,4.64947222222,30.1,21.0,A1,0.230000004172,A,1,G,#4daf4a,4.64947222222,30.0,34126.0,4.64947222222,30.3,23177.0
21,4.88188888889,30.2,22.0,A1,0.242500007153,A,1,G,#4daf4a,4.88188888889,30.2,36284.0,4.88191666667,30.2,23170.0
22,5.11433333333,30.3,23.0,A1,0.259099990129,A,1,G,#4daf4a,5.11433333333,30.1,38961.0,5.11433333333,30.0,23225.0
23,5.34677777778,30.1,24.0,A1,0.276800006628,A,1,G,#4daf4a,5.34677777778,30.4,43668.0,5.34677777778,30.2,23240.0
24,5.57919444444,30.1,25.0,A1,0.294099986553,A,1,G,#4daf4a,5.57919444444,30.0,49340.0,5.57919444444,30.2,23390.0
25,5.81163888889,30.0,26.0,A1,0.312099993229,A,1,G,#4daf4a,5.81163888889,30.2,56765.0,5.81163888889,30.2,23724.0
26,6.04405555556,30.2,27.0,A1,0.332700014114,A,1,G,#4daf4a,6.04405555556,30.0,66690.0,6.04405555556,30.1,23802.0
27,6.2765,30.1,28.0,A1,0.352600008249,A,1,G,#4daf4a,6.2765,30.2,79636.0,6.2765,30.3,24022.0
28,6.50894444444,30.1,29.0,A1,0.374799996614,A,1,G,#4daf4a,6.50891666667,30.2,96160.0,6.50894444444,30.3,24493.0
29,6.74136111111,29.9,30.0,A1,0.395500004292,A,1,G,#4daf4a,6.74136111111,30.0,115395.0,6.74136111111,30.2,25030.0
30,6.97380555556,30.0,31.0,A1,0.412200003862,A,1,G,#4daf4a,6.97380555556,30.1,138509.0,6.97380555556,30.2,25734.0
31,7.20711111111,30.2,32.0,A1,0.424499988556,A,1,G,#4daf4a,7.20711111111,30.3,166633.0,7.20711111111,30.3,26384.0
32,7.43955555556,30.2,33.0,A1,0.440299987793,A,1,G,#4daf4a,7.43955555556,30.1,198234.0,7.43955555556,29.9,26971.0
33,7.67197222222,30.2,34.0,A1,0.454600006342,A,1,G,#4daf4a,7.67197222222,30.1,233776.0,7.67197222222,30.3,27662.0
34,7.90441666667,30.1,35.0,A1,0.468800008297,A,1,G,#4daf4a,7.90441666667,30.1,272285.0,7.90441666667,30.3,28062.0
35,8.13683333333,30.0,36.0,A1,0.481499999762,A,1,G,#4daf4a,8.13683333333,30.3,313224.0,8.13683333333,30.2,29145.0
36,8.36927777778,30.1,37.0,A1,0.493699997663,A,1,G,#4daf4a,8.36927777778,30.3,358189.0,8.36927777778,30.1,30119.0
37,8.60169444444,30.0,38.0,A1,0.504800021648,A,1,G,#4daf4a,8.60169444444,30.3,405399.0,8.60169444444,30.0,31210.0
38,8.83413888889,30.0,39.0,A1,0.515100002289,A,1,G,#4daf4a,8.83413888889,29.9,455313.0,8.83413888889,30.0,32087.0
39,9.06658333333,30.3,40.0,A1,0.524900019169,A,1,G,#4daf4a,9.06658333333,30.2,506475.0,9.06658333333,30.3,33030.0
40,9.299,30.1,41.0,A1,0.533999979496,A,1,G,#4daf4a,9.299,30.0,555263.0,9.299,30.3,34368.0
41,9.53144444444,30.2,42.0,A1,0.542999982834,A,1,G,#4daf4a,9.53144444444,30.3,600676.0,9.53144444444,30.1,35412.0
42,9.76386111111,30.1,43.0,A1,0.549499988556,A,1,G,#4daf4a,9.76386111111,30.2,644152.0,9.76386111111,30.2,36214.0
43,9.99630555556,30.3,44.0,A1,0.554600000381,A,1,G,#4daf4a,9.99630555556,30.1,683927.0,9.99630555556,30.3,36974.0
44,10.22875,30.1,45.0,A1,0.562799990177,A,1,G,#4daf4a,10.22875,30.2,732724.0,10.22875,30.3,38027.0
45,10.4611666667,30.1,46.0,A1,0.57380002737,A,1,G,#4daf4a,10.4611666667,30.1,780816.0,10.4611666667,30.3,39225.0
46,10.6936111111,30.2,47.0,A1,0.579299986362,A,1,G,#4daf4a,10.6936111111,30.3,824132.0,10.6936111111,30.2,40289.0
47,10.9260277778,30.2,48.0,A1,0.582899987698,A,1,G,#4daf4a,10.9260277778,30.2,857372.0,10.9260277778,30.3,41085.0
48,11.1584722222,30.1,49.0,A1,0.585500001907,A,1,G,#4daf4a,11.1584722222,30.2,888447.0,11.1584722222,30.1,41936.0
49,11.3908888889,30.1,50.0,A1,0.589299976826,A,1,G,#4daf4a,11.3908888889,30.1,914100.0,11.3908888889,30.1,42303.0
50,11.6233333333,30.1,51.0,A1,0.59350001812,A,1,G,#4daf4a,11.6233333333,30.0,935184.0,11.6233333333,30.2,42748.0
51,11.8557777778,30.2,52.0,A1,0.598900020123,A,1,G,#4daf4a,11.85575,30.3,948690.0,11.8557777778,30.2,43508.0
52,12.0881944444,30.2,53.0,A1,0.607800006866,A,1,G,#4daf4a,12.0881944444,30.2,971677.0,12.0881944444,30.2,43808.0
53,12.3206388889,29.9,54.0,A1,0.615100026131,A,1,G,#4daf4a,12.3206388889,30.2,985587.0,12.3206388889,30.0,44549.0
54,12.5530555556,30.0,55.0,A1,0.61779999733,A,1,G,#4daf4a,12.5530555556,30.2,998913.0,12.5530555556,30.1,44942.0
55,12.7855,30.2,56.0,A1,0.618700027466,A,1,G,#4daf4a,12.7855,30.1,1009244.0,12.7855,30.3,45192.0
56,13.0179166667,30.0,57.0,A1,0.619099974632,A,1,G,#4daf4a,13.0179166667,30.1,1013734.0,13.0179166667,30.1,45628.0
57,13.2503611111,30.0,58.0,A1,0.618700027466,A,1,G,#4daf4a,13.2503611111,30.1,1020855.0,13.2503611111,30.2,45622.0
58,13.4827777778,30.1,59.0,A1,0.618600010872,A,1,G,#4daf4a,13.4828055556,30.1,1021761.0,13.4827777778,30.2,45582.0
59,13.7152222222,30.3,60.0,A1,0.617600023746,A,1,G,#4daf4a,13.7152222222,30.0,1030110.0,13.7152222222,30.1,45667.0
60,13.9476666667,30.2,61.0,A1,0.616199970245,A,1,G,#4daf4a,13.9476388889,30.2,1028740.0,13.9476666667,30.1,45791.0
61,0.0,30.0,1.0,A10,0.120099999011,A,10,R,#e41a1c,0.0,30.1,10766.0,0.0,30.1,31019.0
62,0.232444444444,30.3,2.0,A10,0.119099996984,A,10,R,#e41a1c,0.232444444444,30.2,10468.0,0.232444444444,30.2,35727.0
63,0.465694444444,30.1,3.0,A10,0.119099996984,A,10,R,#e41a1c,0.465666666667,30.0,10339.0,0.465694444444,30.2,41009.0
64,0.698111111111,30.1,4.0,A10,0.119099996984,A,10,R,#e41a1c,0.698111111111,30.3,10182.0,0.698111111111,30.1,45021.0
65,0.930555555556,30.0,5.0,A10,0.120600000024,A,10,R,#e41a1c,0.930555555556,30.1,10090.0,0.930555555556,30.1,48657.0
66,1.16297222222,30.2,6.0,A10,0.122100003064,A,10,R,#e41a1c,1.16297222222,30.3,10047.0,1.16297222222,30.2,52206.0
67,1.39541666667,30.2,7.0,A10,0.124700002372,A,10,R,#e41a1c,1.39541666667,30.2,9974.0,1.39541666667,30.2,54403.0
68,1.62783333333,30.2,8.0,A10,0.127800002694,A,10,R,#e41a1c,1.62783333333,30.2,9950.0,1.62783333333,30.1,56620.0
69,1.86027777778,30.1,9.0,A10,0.131500005722,A,10,R,#e41a1c,1.86027777778,30.1,9831.0,1.86027777778,30.1,57608.0
70,2.09272222222,29.9,10.0,A10,0.136199995875,A,10,R,#e41a1c,2.09272222222,30.1,9842.0,2.09272222222,30.0,58534.0
71,2.32513888889,29.9,11.0,A10,0.142100006342,A,10,R,#e41a1c,2.32513888889,30.1,9759.0,2.32513888889,30.2,59466.0
72,2.55758333333,29.9,12.0,A10,0.148599997163,A,10,R,#e41a1c,2.55758333333,30.1,9778.0,2.55758333333,30.2,60325.0
73,2.79,29.9,13.0,A10,0.156900003552,A,10,R,#e41a1c,2.79,30.1,9702.0,2.79,30.1,61393.0
74,3.02244444444,30.0,14.0,A10,0.166500002146,A,10,R,#e41a1c,3.02244444444,30.2,9693.0,3.02244444444,30.1,62908.0
75,3.25486111111,30.2,15.0,A10,0.177699998021,A,10,R,#e41a1c,3.25486111111,30.0,9765.0,3.25486111111,30.3,64070.0
76,3.48730555556,30.1,16.0,A10,0.190300002694,A,10,R,#e41a1c,3.48730555556,30.3,9705.0,3.48730555556,30.1,66630.0
77,3.71972222222,30.3,17.0,A10,0.204600006342,A,10,R,#e41a1c,3.71972222222,30.3,9747.0,3.71972222222,30.0,68796.0
78,3.95216666667,30.0,18.0,A10,0.218600004911,A,10,R,#e41a1c,3.95216666667,30.2,9795.0,3.95216666667,29.9,71836.0
79,4.18461111111,30.2,19.0,A10,0.233199998736,A,10,R,#e41a1c,4.18461111111,30.3,9829.0,4.18461111111,30.1,74884.0
80,4.41713888889,29.9,20.0,A10,0.244900003076,A,10,R,#e41a1c,4.41702777778,30.1,9940.0,4.41702777778,30.3,78846.0
81,4.64947222222,30.1,21.0,A10,0.260199993849,A,10,R,#e41a1c,4.64947222222,30.0,10066.0,4.64947222222,30.3,82926.0
82,4.88188888889,30.2,22.0,A10,0.277999997139,A,10,R,#e41a1c,4.88188888889,30.2,10193.0,4.88191666667,30.2,88154.0
83,5.11433333333,30.3,23.0,A10,0.29730001092,A,10,R,#e41a1c,5.11433333333,30.1,10347.0,5.11433333333,30.0,94002.0
84,5.34677777778,30.1,24.0,A10,0.315800011158,A,10,R,#e41a1c,5.34677777778,30.4,10468.0,5.34677777778,30.2,99921.0
85,5.57919444444,30.1,25.0,A10,0.335900008678,A,10,R,#e41a1c,5.57919444444,30.0,10644.0,5.57919444444,30.2,106043.0
86,5.81163888889,30.0,26.0,A10,0.357499986887,A,10,R,#e41a1c,5.81163888889,30.2,10844.0,5.81163888889,30.2,111994.0
87,6.04405555556,30.2,27.0,A10,0.382299989462,A,10,R,#e41a1c,6.04405555556,30.0,11181.0,6.04405555556,30.1,118795.0
88,6.2765,30.1,28.0,A10,0.399500012398,A,10,R,#e41a1c,6.2765,30.2,11491.0,6.2765,30.3,124995.0
89,6.50894444444,30.1,29.0,A10,0.413199990988,A,10,R,#e41a1c,6.50891666667,30.2,11819.0,6.50894444444,30.3,133582.0
90,6.74136111111,29.9,30.0,A10,0.42539998889,A,10,R,#e41a1c,6.74136111111,30.0,12157.0,6.74136111111,30.2,142583.0
91,6.97380555556,30.0,31.0,A10,0.438699990511,A,10,R,#e41a1c,6.97380555556,30.1,12420.0,6.97380555556,30.2,154276.0
92,7.20711111111,30.2,32.0,A10,0.45070001483,A,10,R,#e41a1c,7.20711111111,30.3,11899.0,7.20711111111,30.3,168811.0
93,7.43955555556,30.2,33.0,A10,0.461800009012,A,10,R,#e41a1c,7.43955555556,30.1,11512.0,7.43955555556,29.9,183883.0
94,7.67197222222,30.2,34.0,A10,0.47310000658,A,10,R,#e41a1c,7.67197222222,30.1,11790.0,7.67197222222,30.3,201544.0
95,7.90441666667,30.1,35.0,A10,0.485000014305,A,10,R,#e41a1c,7.90441666667,30.1,11862.0,7.90441666667,30.3,218540.0
96,8.13683333333,30.0,36.0,A10,0.497099995613,A,10,R,#e41a1c,8.13683333333,30.3,11982.0,8.13683333333,30.2,238955.0
97,8.36927777778,30.1,37.0,A10,0.510699987411,A,10,R,#e41a1c,8.36927777778,30.3,12199.0,8.36927777778,30.1,257057.0
98,8.60169444444,30.0,38.0,A10,0.521399974823,A,10,R,#e41a1c,8.60169444444,30.3,12507.0,8.60169444444,30.0,275994.0
99,8.83413888889,30.0,39.0,A10,0.530600011349,A,10,R,#e41a1c,8.83413888889,29.9,12669.0,8.83413888889,30.0,292444.0
100,9.06658333333,30.3,40.0,A10,0.537800014019,A,10,R,#e41a1c,9.06658333333,30.2,12836.0,9.06658333333,30.3,309829.0
101,9.299,30.1,41.0,A10,0.544000029564,A,10,R,#e41a1c,9.299,30.0,12985.0,9.299,30.3,325926.0
102,9.53144444444,30.2,42.0,A10,0.551800012589,A,10,R,#e41a1c,9.53144444444,30.3,13027.0,9.53144444444,30.1,341327.0
103,9.76386111111,30.1,43.0,A10,0.559499979019,A,10,R,#e41a1c,9.76386111111,30.2,13215.0,9.76386111111,30.2,355156.0
104,9.99630555556,30.3,44.0,A10,0.570100009441,A,10,R,#e41a1c,9.99630555556,30.1,13382.0,9.99630555556,30.3,366721.0
105,10.22875,30.1,45.0,A10,0.577600002289,A,10,R,#e41a1c,10.22875,30.2,13434.0,10.22875,30.3,379934.0
106,10.4611666667,30.1,46.0,A10,0.582499980927,A,10,R,#e41a1c,10.4611666667,30.1,13629.0,10.4611666667,30.3,390476.0
107,10.6936111111,30.2,47.0,A10,0.588199973106,A,10,R,#e41a1c,10.6936111111,30.3,13728.0,10.6936111111,30.2,409059.0
108,10.9260277778,30.2,48.0,A10,0.594200015068,A,10,R,#e41a1c,10.9260277778,30.2,13805.0,10.9260277778,30.3,430915.0
109,11.1584722222,30.1,49.0,A10,0.596499979496,A,10,R,#e41a1c,11.1584722222,30.2,13873.0,11.1584722222,30.1,464812.0
110,11.3908888889,30.1,50.0,A10,0.597400009632,A,10,R,#e41a1c,11.3908888889,30.1,13927.0,11.3908888889,30.1,500833.0
111,11.6233333333,30.1,51.0,A10,0.598800003529,A,10,R,#e41a1c,11.6233333333,30.0,13907.0,11.6233333333,30.2,538597.0
112,11.8557777778,30.2,52.0,A10,0.598999977112,A,10,R,#e41a1c,11.85575,30.3,13954.0,11.8557777778,30.2,582526.0
113,12.0881944444,30.2,53.0,A10,0.5992000103,A,10,R,#e41a1c,12.0881944444,30.2,13908.0,12.0881944444,30.2,621816.0
114,12.3206388889,29.9,54.0,A10,0.598399996758,A,10,R,#e41a1c,12.3206388889,30.2,13979.0,12.3206388889,30.0,661581.0
115,12.5530555556,30.0,55.0,A10,0.598200023174,A,10,R,#e41a1c,12.5530555556,30.2,13989.0,12.5530555556,30.1,697797.0
116,12.7855,30.2,56.0,A10,0.59659999609,A,10,R,#e41a1c,12.7855,30.1,13931.0,12.7855,30.3,734435.0
117,13.0179166667,30.0,57.0,A10,0.596000015736,A,10,R,#e41a1c,13.0179166667,30.1,13943.0,13.0179166667,30.1,765183.0
118,13.2503611111,30.0,58.0,A10,0.594399988651,A,10,R,#e41a1c,13.2503611111,30.1,13898.0,13.2503611111,30.2,794463.0
119,13.4827777778,30.1,59.0,A10,0.592599987984,A,10,R,#e41a1c,13.4828055556,30.1,13871.0,13.4827777778,30.2,815421.0
120,13.7152222222,30.3,60.0,A10,0.591300010681,A,10,R,#e41a1c,13.7152222222,30.0,13852.0,13.7152222222,30.1,841224.0
121,13.9476666667,30.2,61.0,A10,0.588800013065,A,10,R,#e41a1c,13.9476388889,30.2,13825.0,13.9476666667,30.1,858340.0
122,0.0,30.0,1.0,A11,0.107400000095,A,11,R,#e41a1c,0.0,30.1,11201.0,0.0,30.1,33360.0
123,0.232444444444,30.3,2.0,A11,0.106399998069,A,11,R,#e41a1c,0.232444444444,30.2,10980.0,0.232444444444,30.2,38242.0
124,0.465694444444,30.1,3.0,A11,0.105999998748,A,11,R,#e41a1c,0.465666666667,30.0,10906.0,0.465694444444,30.2,44111.0
125,0.698111111111,30.1,4.0,A11,0.107000000775,A,11,R,#e41a1c,0.698111111111,30.3,10745.0,0.698111111111,30.1,48387.0
126,0.930555555556,30.0,5.0,A11,0.108199998736,A,11,R,#e41a1c,0.930555555556,30.1,10826.0,0.930555555556,30.1,52980.0
127,1.16297222222,30.2,6.0,A11,0.109399996698,A,11,R,#e41a1c,1.16297222222,30.3,10756.0,1.16297222222,30.2,56492.0
128,1.39541666667,30.2,7.0,A11,0.111699998379,A,11,R,#e41a1c,1.39541666667,30.2,10745.0,1.39541666667,30.2,58847.0
129,1.62783333333,30.2,8.0,A11,0.116700001061,A,11,R,#e41a1c,1.62783333333,30.2,10726.0,1.62783333333,30.1,60894.0
130,1.86027777778,30.1,9.0,A11,0.122100003064,A,11,R,#e41a1c,1.86027777778,30.1,10543.0,1.86027777778,30.1,62088.0
131,2.09272222222,29.9,10.0,A11,0.123899996281,A,11,R,#e41a1c,2.09272222222,30.1,10637.0,2.09272222222,30.0,63854.0
132,2.32513888889,29.9,11.0,A11,0.132799997926,A,11,R,#e41a1c,2.32513888889,30.1,10575.0,2.32513888889,30.2,64824.0
133,2.55758333333,29.9,12.0,A11,0.141599997878,A,11,R,#e41a1c,2.55758333333,30.1,10568.0,2.55758333333,30.2,65739.0
134,2.79,29.9,13.0,A11,0.152099996805,A,11,R,#e41a1c,2.79,30.1,10528.0,2.79,30.1,67018.0
135,3.02244444444,30.0,14.0,A11,0.162200003862,A,11,R,#e41a1c,3.02244444444,30.2,10588.0,3.02244444444,30.1,69419.0
136,3.25486111111,30.2,15.0,A11,0.174899995327,A,11,R,#e41a1c,3.25486111111,30.0,10585.0,3.25486111111,30.3,71199.0
137,3.48730555556,30.1,16.0,A11,0.186000004411,A,11,R,#e41a1c,3.48730555556,30.3,10502.0,3.48730555556,30.1,72985.0
138,3.71972222222,30.3,17.0,A11,0.201700001955,A,11,R,#e41a1c,3.71972222222,30.3,10596.0,3.71972222222,30.0,75550.0
139,3.95216666667,30.0,18.0,A11,0.217899993062,A,11,R,#e41a1c,3.95216666667,30.2,10639.0,3.95216666667,29.9,78473.0
140,4.18461111111,30.2,19.0,A11,0.233799993992,A,11,R,#e41a1c,4.18461111111,30.3,10699.0,4.18461111111,30.1,81955.0
141,4.41713888889,29.9,20.0,A11,0.251300007105,A,11,R,#e41a1c,4.41702777778,30.1,10813.0,4.41702777778,30.3,85833.0
142,4.64947222222,30.1,21.0,A11,0.264600008726,A,11,R,#e41a1c,4.64947222222,30.0,10905.0,4.64947222222,30.3,89897.0
143,4.88188888889,30.2,22.0,A11,0.279700011015,A,11,R,#e41a1c,4.88188888889,30.2,11018.0,4.88191666667,30.2,95090.0
144,5.11433333333,30.3,23.0,A11,0.300599992275,A,11,R,#e41a1c,5.11433333333,30.1,11133.0,5.11433333333,30.0,100068.0
145,5.34677777778,30.1,24.0,A11,0.31740000844,A,11,R,#e41a1c,5.34677777778,30.4,11227.0,5.34677777778,30.2,105211.0
146,5.57919444444,30.1,25.0,A11,0.336699992418,A,11,R,#e41a1c,5.57919444444,30.0,11474.0,5.57919444444,30.2,109306.0
147,5.81163888889,30.0,26.0,A11,0.356000006199,A,11,R,#e41a1c,5.81163888889,30.2,11765.0,5.81163888889,30.2,115130.0
148,6.04405555556,30.2,27.0,A11,0.375499993563,A,11,R,#e41a1c,6.04405555556,30.0,12125.0,6.04405555556,30.1,120591.0
149,6.2765,30.1,28.0,A11,0.389200001955,A,11,R,#e41a1c,6.2765,30.2,12526.0,6.2765,30.3,125536.0
150,6.50894444444,30.1,29.0,A11,0.401399999857,A,11,R,#e41a1c,6.50891666667,30.2,12973.0,6.50894444444,30.3,131601.0
151,6.74136111111,29.9,30.0,A11,0.412699997425,A,11,R,#e41a1c,6.74136111111,30.0,13203.0,6.74136111111,30.2,136642.0
152,6.97380555556,30.0,31.0,A11,0.424800008535,A,11,R,#e41a1c,6.97380555556,30.1,13368.0,6.97380555556,30.2,143677.0
153,7.20711111111,30.2,32.0,A11,0.433600008488,A,11,R,#e41a1c,7.20711111111,30.3,12207.0,7.20711111111,30.3,150092.0
154,7.43955555556,30.2,33.0,A11,0.442299991846,A,11,R,#e41a1c,7.43955555556,30.1,11958.0,7.43955555556,29.9,154682.0
155,7.67197222222,30.2,34.0,A11,0.451200008392,A,11,R,#e41a1c,7.67197222222,30.1,12106.0,7.67197222222,30.3,163779.0
156,7.90441666667,30.1,35.0,A11,0.461400002241,A,11,R,#e41a1c,7.90441666667,30.1,12178.0,7.90441666667,30.3,175023.0
157,8.13683333333,30.0,36.0,A11,0.471799999475,A,11,R,#e41a1c,8.13683333333,30.3,12270.0,8.13683333333,30.2,188154.0
158,8.36927777778,30.1,37.0,A11,0.482499986887,A,11,R,#e41a1c,8.36927777778,30.3,12445.0,8.36927777778,30.1,201183.0
159,8.60169444444,30.0,38.0,A11,0.492399990559,A,11,R,#e41a1c,8.60169444444,30.3,12524.0,8.60169444444,30.0,218402.0
160,8.83413888889,30.0,39.0,A11,0.502399981022,A,11,R,#e41a1c,8.83413888889,29.9,12727.0,8.83413888889,30.0,237252.0
161,9.06658333333,30.3,40.0,A11,0.510500013828,A,11,R,#e41a1c,9.06658333333,30.2,12937.0,9.06658333333,30.3,256779.0
162,9.299,30.1,41.0,A11,0.517400026321,A,11,R,#e41a1c,9.299,30.0,13078.0,9.299,30.3,279499.0
163,9.53144444444,30.2,42.0,A11,0.52530002594,A,11,R,#e41a1c,9.53144444444,30.3,13151.0,9.53144444444,30.1,303343.0
164,9.76386111111,30.1,43.0,A11,0.532100021839,A,11,R,#e41a1c,9.76386111111,30.2,13351.0,9.76386111111,30.2,327177.0
165,9.99630555556,30.3,44.0,A11,0.53979998827,A,11,R,#e41a1c,9.99630555556,30.1,13510.0,9.99630555556,30.3,351304.0
166,10.22875,30.1,45.0,A11,0.549000024796,A,11,R,#e41a1c,10.22875,30.2,13672.0,10.22875,30.3,372156.0
167,10.4611666667,30.1,46.0,A11,0.557699978352,A,11,R,#e41a1c,10.4611666667,30.1,13853.0,10.4611666667,30.3,392629.0
168,10.6936111111,30.2,47.0,A11,0.565199971199,A,11,R,#e41a1c,10.6936111111,30.3,13982.0,10.6936111111,30.2,412059.0
169,10.9260277778,30.2,48.0,A11,0.56970000267,A,11,R,#e41a1c,10.9260277778,30.2,14159.0,10.9260277778,30.3,432167.0
170,11.1584722222,30.1,49.0,A11,0.576799988747,A,11,R,#e41a1c,11.1584722222,30.2,14313.0,11.1584722222,30.1,462199.0
171,11.3908888889,30.1,50.0,A11,0.58109998703,A,11,R,#e41a1c,11.3908888889,30.1,14349.0,11.3908888889,30.1,492752.0
172,11.6233333333,30.1,51.0,A11,0.583199977875,A,11,R,#e41a1c,11.6233333333,30.0,14321.0,11.6233333333,30.2,532108.0
173,11.8557777778,30.2,52.0,A11,0.586000025272,A,11,R,#e41a1c,11.85575,30.3,14375.0,11.8557777778,30.2,577578.0
174,12.0881944444,30.2,53.0,A11,0.58780002594,A,11,R,#e41a1c,12.0881944444,30.2,14326.0,12.0881944444,30.2,617483.0
175,12.3206388889,29.9,54.0,A11,0.588599979877,A,11,R,#e41a1c,12.3206388889,30.2,14450.0,12.3206388889,30.0,667595.0
176,12.5530555556,30.0,55.0,A11,0.58939999342,A,11,R,#e41a1c,12.5530555556,30.2,14493.0,12.5530555556,30.1,710950.0
177,12.7855,30.2,56.0,A11,0.588699996471,A,11,R,#e41a1c,12.7855,30.1,14485.0,12.7855,30.3,752467.0
178,13.0179166667,30.0,57.0,A11,0.588500022888,A,11,R,#e41a1c,13.0179166667,30.1,14471.0,13.0179166667,30.1,790096.0
179,13.2503611111,30.0,58.0,A11,0.587599992752,A,11,R,#e41a1c,13.2503611111,30.1,14472.0,13.2503611111,30.2,822894.0
180,13.4827777778,30.1,59.0,A11,0.586600005627,A,11,R,#e41a1c,13.4828055556,30.1,14433.0,13.4827777778,30.2,854652.0
181,13.7152222222,30.3,60.0,A11,0.586199998856,A,11,R,#e41a1c,13.7152222222,30.0,14424.0,13.7152222222,30.1,883278.0
182,13.9476666667,30.2,61.0,A11,0.584599971771,A,11,R,#e41a1c,13.9476388889,30.2,14466.0,13.9476666667,30.1,907991.0
183,0.0,30.0,1.0,A12,0.107799999416,A,12,R,#e41a1c,0.0,30.1,12120.0,0.0,30.1,35371.0
184,0.232444444444,30.3,2.0,A12,0.108099997044,A,12,R,#e41a1c,0.232444444444,30.2,11801.0,0.232444444444,30.2,40767.0
185,0.465694444444,30.1,3.0,A12,0.108499996364,A,12,R,#e41a1c,0.465666666667,30.0,11758.0,0.465694444444,30.2,47540.0
186,0.698111111111,30.1,4.0,A12,0.10869999975,A,12,R,#e41a1c,0.698111111111,30.3,11560.0,0.698111111111,30.1,52194.0
187,0.930555555556,30.0,5.0,A12,0.110899999738,A,12,R,#e41a1c,0.930555555556,30.1,11421.0,0.930555555556,30.1,56362.0
188,1.16297222222,30.2,6.0,A12,0.11249999702,A,12,R,#e41a1c,1.16297222222,30.3,11411.0,1.16297222222,30.2,60221.0
189,1.39541666667,30.2,7.0,A12,0.114900000393,A,12,R,#e41a1c,1.39541666667,30.2,11365.0,1.39541666667,30.2,63016.0
190,1.62783333333,30.2,8.0,A12,0.119499996305,A,12,R,#e41a1c,1.62783333333,30.2,11355.0,1.62783333333,30.1,65342.0
191,1.86027777778,30.1,9.0,A12,0.124300003052,A,12,R,#e41a1c,1.86027777778,30.1,11262.0,1.86027777778,30.1,67132.0
192,2.09272222222,29.9,10.0,A12,0.12839999795,A,12,R,#e41a1c,2.09272222222,30.1,11293.0,2.09272222222,30.0,68016.0
193,2.32513888889,29.9,11.0,A12,0.136299997568,A,12,R,#e41a1c,2.32513888889,30.1,11286.0,2.32513888889,30.2,69263.0
194,2.55758333333,29.9,12.0,A12,0.144800007343,A,12,R,#e41a1c,2.55758333333,30.1,11241.0,2.55758333333,30.2,70942.0
